Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,Rolled School ID,School Name,Suburb,State,Postcode,School Sector,School Type,Special school,Campus Type,Latitude,Longitude,ABS Remoteness Area,ABS Remoteness Area Name,Meshblock,Statistical Area 1,Statistical Area 2,Statistical Area 2 Name,Statistical Area 3,Statistical Area 3 Name,Statistical Area 4,Statistical Area 4 Name,Local Government Area,Local Government Area Name,State Electoral Division,State Electoral Division Name,Commonwealth Electoral Division,Commonwealth Electoral Division Name,school_avg,school_sim_avg,diff
2024,48342,47516.0,7516.0,48342,Cottesloe Primary School,PEPPERMINT GROVE,WA,6011,Government,Primary,0,School Single Entity,-32.00203,115.7613,0,Major Cities,50237110000,50301103404,503011034,Mosman Park - Peppermint Grove,50301,Cottesloe - Claremont,503,Perth - Inner,56930,Peppermint Grove,51804,Cottesloe (North Metropolitan),505,Curtin,468.5,486.9,-18.399999999999977
2024,48343,47517.0,7517.0,48343,North Cottesloe Primary School,COTTESLOE,WA,6011,Government,Primary,0,School Single Entity,-31.9893,115.76511,0,Major Cities,50083510000,50301103213,503011032,Cottesloe,50301,Cottesloe - Claremont,503,Perth - Inner,52170,Cottesloe,51804,Cottesloe (North Metropolitan),505,Curtin,492.7,493.9,-1.1999999999999886
2024,48344,55183.0,15183.0,48344,Cowaramup Primary School,COWARAMUP,WA,6284,Government,Primary,0,School Single Entity,-33.85129,115.10698,1,Inner Regional,50017890000,50101100114,501011001,Augusta,50101,Augusta - Margaret River - Busselton,501,Bunbury,50280,Augusta Margaret River,55306,Vasse (South West),507,Forrest,437.1,451.1,-14.0
2024,48345,52527.0,12527.0,48345,Cranbrook Primary School,CRANBROOK,WA,6321,Government,Primary,0,School Single Entity,-34.29290543,117.5515806,2,Outer Regional,50084700000,50901123101,509011231,Kojonup,50901,Albany,509,Western Australia - Wheat Belt,52240,Cranbrook,54701,Roe (Agricultural),511,O'Connor,428.3,429.0,-0.6999999999999886
2024,48346,52720.0,12720.0,48346,Cue Primary School,CUE,WA,6640,Government,Combined,0,School Single Entity,-27.4215684,117.8967042,4,Very Remote,50085520000,51104129008,511041290,Meekatharra,51104,Mid West,511,Western Australia - Outback (South),52380,Cue,54203,North West Central (Mining and Pastoral),506,Durack,,,
2024,48348,48463.0,8463.0,48348,Dalkeith Primary School,DALKEITH,WA,6009,Government,Primary,0,School Single Entity,-31.996414,115.797769,0,Major Cities,50230710000,50301103533,503011035,Nedlands - Dalkeith - Crawley,50301,Cottesloe - Claremont,503,Perth - Inner,56580,Nedlands,54104,Nedlands (North Metropolitan),505,Curtin,513.4,500.7,12.699999999999989
2024,48349,52728.0,12728.0,48349,Dampier Primary School,DAMPIER,WA,6713,Government,Primary,0,School Single Entity,-20.66453407,116.7070169,3,Remote,50257870000,51003127312,510031273,Roebourne,51003,West Pilbara,510,Western Australia - Outback (North),54310,Karratha,54403,Pilbara (Mining and Pastoral),506,Durack,443.1,432.8,10.300000000000011
2024,48350,52421.0,12421.0,48350,North Dandalup Primary School,NORTH DANDALUP,WA,6207,Government,Primary,0,School Single Entity,-32.50968239,115.9773231,1,Inner Regional,50391810100,50201102912,502011029,Pinjarra,50201,Mandurah,502,Mandurah,56230,Murray,54006,Murray-Wellington (South West),503,Canning,426.3,431.2,-4.899999999999977
2024,48351,52635.0,12635.0,48351,Dandaragan Primary School,DANDARAGAN,WA,6507,Government,Primary,0,School Single Entity,-30.67305556,115.7016667,2,Outer Regional,50087760000,50902123918,509021239,Gingin - Dandaragan,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,52590,Dandaragan,53701,Moore (Agricultural),506,Durack,500.0,495.6,4.399999999999977
2024,48352,52452.0,12452.0,48352,Dardanup Primary School,DARDANUP,WA,6236,Government,Primary,0,School Single Entity,-33.40085,115.7611,1,Inner Regional,50089800000,50102101008,501021010,Dardanup,50102,Bunbury,501,Bunbury,52660,Dardanup,51706,Collie-Preston (South West),507,Forrest,428.7,434.6,-5.900000000000034
2024,48353,49222.0,9222.0,48353,Darlington Primary School,DARLINGTON,WA,6070,Government,Primary,0,School Single Entity,-31.920231,116.078778,0,Major Cities,50220300000,50402105013,504021050,Glen Forrest - Darlington,50402,Mundaring,504,Perth - North East,56090,Mundaring,52702,Kalamunda (East Metropolitan),509,Hasluck,481.2,479.5,1.6999999999999886
2024,48354,49181.0,9181.0,48354,Sutherland Dianella Primary School,DIANELLA,WA,6059,Government,Primary,0,School Single Entity,-31.893611,115.864632,0,Major Cities,50273100000,50502130204,505021302,Dianella - South,50502,Stirling,505,Perth - North West,57910,Stirling,53902,Mount Lawley (East Metropolitan),513,Perth,457.1,466.9,-9.799999999999955
2024,48355,49167.0,9167.0,48355,Dianella Heights Primary School,DIANELLA,WA,6059,Government,Primary,0,School Single Entity,-31.882734,115.866151,0,Major Cities,50273080000,50502130127,505021301,Dianella - North,50502,Stirling,505,Perth - North West,57910,Stirling,53802,Morley (East Metropolitan),504,Cowan,478.1,470.5,7.600000000000023
2024,48356,48928.0,8928.0,48356,Doubleview Primary School,DOUBLEVIEW,WA,6018,Government,Primary,0,School Single Entity,-31.89753671,115.7777198,0,Major Cities,50289670000,50502108817,505021088,Innaloo - Doubleview,50502,Stirling,505,Perth - North West,57910,Stirling,51504,Churchlands (North Metropolitan),505,Curtin,501.9,483.4,18.5
2024,48357,52505.0,12505.0,48357,Dunsborough Primary School,DUNSBOROUGH,WA,6281,Government,Primary,0,School Single Entity,-33.60051785,115.1005721,1,Inner Regional,50044660000,50101100319,501011003,Busselton Surrounds,50101,Augusta - Margaret River - Busselton,501,Bunbury,51260,Busselton,55306,Vasse (South West),507,Forrest,450.8,452.1,-1.3000000000000114
2024,48358,52430.0,12430.0,48358,Dwellingup Primary School,DWELLINGUP,WA,6213,Government,Primary,0,School Single Entity,-32.715,116.0638889,1,Inner Regional,50228100000,50903124801,509031248,Murray,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,56230,Murray,54006,Murray-Wellington (South West),503,Canning,,,
2024,48359,52449.0,12449.0,48359,Eaton Primary School,EATON,WA,6232,Government,Primary,0,School Single Entity,-33.32166667,115.7022222,1,Inner Regional,50088610000,50102101221,501021012,Eaton - Pelican Point,50102,Bunbury,501,Bunbury,52660,Dardanup,51706,Collie-Preston (South West),507,Forrest,406.6,413.8,-7.199999999999989
2024,48360,49039.0,9039.0,48360,Eden Hill Primary School,EDEN HILL,WA,6054,Government,Primary,0,School Single Entity,-31.89344842,115.9457409,0,Major Cities,50018880000,50401104406,504011044,Bassendean - Eden Hill - Ashfield,50401,Bayswater - Bassendean,504,Perth - North East,50350,Bassendean,50502,Bassendean (East Metropolitan),513,Perth,438.9,441.6,-2.7000000000000455
2024,48361,49169.0,9169.0,48361,Embleton Primary School,EMBLETON,WA,6062,Government,Primary,0,School Single Entity,-31.90216027,115.9090731,0,Major Cities,50024220000,50401104522,504011045,Bayswater - Embleton - Bedford,50401,Bayswater - Bassendean,504,Perth - North East,50420,Bayswater,53402,Maylands (East Metropolitan),513,Perth,429.6,418.8,10.800000000000011
2024,48362,52644.0,12644.0,48362,Eneabba Primary School,ENEABBA,WA,6518,Government,Primary,0,School Single Entity,-29.82027778,115.2680556,3,Remote,50063430000,51104129103,511041291,Morawa,51104,Mid West,511,Western Australia - Outback (South),51470,Carnamah,53701,Moore (Agricultural),506,Durack,,,
2024,48363,52617.0,12617.0,48363,Esperance Primary School,ESPERANCE,WA,6450,Government,Primary,0,School Single Entity,-33.863062,121.889646,3,Remote,50114291000,51101127407,511011274,Esperance,51101,Esperance,511,Western Australia - Outback (South),53290,Esperance,54701,Roe (Agricultural),511,O'Connor,453.0,440.0,13.0
2024,48364,52438.0,12438.0,48364,Fairview Primary School,COLLIE,WA,6225,Government,Primary,0,School Single Entity,-33.34868283,116.1680635,1,Inner Regional,50078360000,50102100916,501021009,Collie,50102,Bunbury,501,Bunbury,51890,Collie,51706,Collie-Preston (South West),511,O'Connor,426.4,420.6,5.7999999999999545
2024,48365,45048.0,5048.0,48365,Cloverdale Primary School,CLOVERDALE,WA,6105,Government,Primary,0,School Single Entity,-31.95942213,115.9365979,0,Major Cities,50030762000,50602130903,506021309,Cloverdale,50602,Belmont - Victoria Park,506,Perth - South East,50490,Belmont,50702,Belmont (East Metropolitan),514,Swan,416.3,423.7,-7.399999999999977
2024,48366,49185.0,9185.0,48366,West Morley Primary School,DIANELLA,WA,6059,Government,Primary,0,School Single Entity,-31.89032034,115.8867649,0,Major Cities,50391620600,50502130217,505021302,Dianella - South,50502,Stirling,505,Perth - North West,57910,Stirling,53902,Mount Lawley (East Metropolitan),513,Perth,432.5,442.5,-10.0
2024,48367,48472.0,8472.0,48367,Floreat Park Primary School,FLOREAT,WA,6014,Government,Primary,0,School Single Entity,-31.93714396,115.79130047,0,Major Cities,50049340000,50301103308,503011033,Floreat,50301,Cottesloe - Claremont,503,Perth - Inner,51310,Cambridge,51504,Churchlands (North Metropolitan),505,Curtin,498.2,497.2,1.0
2024,48368,49133.0,9133.0,48368,Forrestfield Primary School,FORRESTFIELD,WA,6058,Government,Primary,0,School Single Entity,-31.99064777,116.0089255,0,Major Cities,50161540000,50605113833,506051138,Forrestfield - Wattle Grove,50605,Kalamunda,506,Perth - South East,54200,Kalamunda,52102,Forrestfield (East Metropolitan),514,Swan,371.0,397.2,-26.19999999999999
2024,48369,52572.0,12572.0,48369,Frankland River Primary School,FRANKLAND RIVER,WA,6396,Government,Primary,0,School Single Entity,-34.3616503120886,117.077460800063,2,Outer Regional,50084810000,50901123103,509011231,Kojonup,50901,Albany,509,Western Australia - Wheat Belt,52240,Cranbrook,54701,Roe (Agricultural),511,O'Connor,428.5,428.3,0.19999999999998863
2024,48370,52385.0,12385.0,48370,East Fremantle Primary School,FREMANTLE,WA,6160,Government,Primary,0,School Single Entity,-32.04792165,115.7596365,0,Major Cities,50118060000,50702116517,507021165,Fremantle,50702,Fremantle,507,Perth - South West,53430,Fremantle,52205,Fremantle (South Metropolitan),508,Fremantle,497.3,491.5,5.800000000000011
2024,48371,52384.0,12384.0,48371,North Fremantle Primary School,NORTH FREMANTLE,WA,6159,Government,Primary,0,School Single Entity,-32.03442714,115.7569486,0,Major Cities,50391884500,50702116506,507021165,Fremantle,50702,Fremantle,507,Perth - South West,53430,Fremantle,51804,Cottesloe (North Metropolitan),508,Fremantle,462.7,463.6,-0.9000000000000341
2024,48372,52543.0,12543.0,48372,Gairdner Primary School,GAIRDNER,WA,6337,Government,Primary,0,School Single Entity,-34.21098938,118.9384563,3,Remote,50391788900,50901122906,509011229,Gnowangerup,50901,Albany,509,Western Australia - Wheat Belt,54130,Jerramungup,54701,Roe (Agricultural),511,O'Connor,,,
2024,48373,62828.0,22828.0,48373,Gascoyne Junction Remote Community School,GASCOYNE JUNCTION,WA,6705,Government,Combined,0,School Single Entity,-25.05318042,115.2084309,4,Very Remote,50311210000,51102127705,511021277,Exmouth,51102,Gascoyne,511,Western Australia - Outback (South),58470,Upper Gascoyne,54203,North West Central (Mining and Pastoral),506,Durack,,,
2024,48374,48477.0,8477.0,48374,Kapinara Primary School,CITY BEACH,WA,6015,Government,Primary,0,School Single Entity,-31.9243366,115.7628708,0,Major Cities,50048150000,50301103002,503011030,City Beach,50301,Cottesloe - Claremont,503,Perth - Inner,51310,Cambridge,51504,Churchlands (North Metropolitan),505,Curtin,496.0,491.7,4.300000000000011
2024,48375,52654.0,12654.0,48375,Geraldton Primary School,GERALDTON,WA,6530,Government,Primary,0,School Single Entity,-28.77887,114.60742,2,Outer Regional,50124770000,51104128505,511041285,Geraldton,51104,Mid West,511,Western Australia - Outback (South),53800,Greater Geraldton,52301,Geraldton (Agricultural),506,Durack,423.5,430.9,-7.399999999999977
2024,48376,49224.0,9224.0,48376,Glen Forrest Primary School,GLEN FORREST,WA,6071,Government,Primary,0,School Single Entity,-31.91499,116.10039,0,Major Cities,50224200000,50402105016,504021050,Glen Forrest - Darlington,50402,Mundaring,504,Perth - North East,56090,Mundaring,52702,Kalamunda (East Metropolitan),509,Hasluck,452.3,447.0,5.300000000000011
2024,48377,55131.0,15131.0,48377,Bayulu Remote Community School,FITZROY CROSSING,WA,6765,Government,Combined,0,School Single Entity,-18.29208666,125.5839424,4,Very Remote,54009300000,51001126308,510011263,Derby - West Kimberley,51001,Kimberley,510,Western Australia - Outback (North),52800,Derby-West Kimberley,52903,Kimberley (Mining and Pastoral),506,Durack,280.9,280.9,0.0
2024,48378,50095.0,10095.0,48378,Gosnells Primary School,GOSNELLS,WA,6110,Government,Primary,0,School Single Entity,-32.07730043,116.0036475,0,Major Cities,50134180000,50604113451,506041134,Gosnells,50604,Gosnells,506,Perth - South East,53780,Gosnells,55202,Thornlie (East Metropolitan),502,Burt,418.3,419.7,-1.3999999999999773
2024,48380,48469.0,8469.0,48380,Mount Claremont Primary School,MOUNT CLAREMONT,WA,6010,Government,Primary,0,School Single Entity,-31.96852686,115.7827696,0,Major Cities,50233030000,50301103619,503011036,Swanbourne - Mount Claremont,50301,Cottesloe - Claremont,503,Perth - Inner,56580,Nedlands,51804,Cottesloe (North Metropolitan),505,Curtin,483.2,486.5,-3.3000000000000114
2024,48381,52461.0,12461.0,48381,Greenbushes Primary School,GREENBUSHES,WA,6254,Government,Primary,0,School Single Entity,-33.8512,116.059817,2,Outer Regional,50033430000,50103101706,501031017,Bridgetown - Boyup Brook,50103,Manjimup,501,Bunbury,50840,Bridgetown-Greenbushes,55706,Warren-Blackwood (South West),511,O'Connor,400.9,403.8,-2.900000000000034
2024,48382,49106.0,9106.0,48382,Greenmount Primary School,GREENMOUNT,WA,6056,Government,Primary,0,School Single Entity,-31.89755684,116.048053,0,Major Cities,50220600000,50402105425,504021054,Swan View - Greenmount - Midvale,50402,Mundaring,504,Perth - North East,56090,Mundaring,53502,Midland (East Metropolitan),509,Hasluck,431.6,437.6,-6.0
2024,48383,49102.0,9102.0,48383,Guildford Primary School,GUILDFORD,WA,6055,Government,Primary,0,School Single Entity,-31.9017,115.96805,0,Major Cities,50391597500,50403106616,504031066,Midland - Guildford,50403,Swan,504,Perth - North East,58050,Swan,53502,Midland (East Metropolitan),509,Hasluck,447.0,446.0,1.0
2024,48384,46049.0,6049.0,48384,North Beach Primary School,NORTH BEACH,WA,6020,Government,Primary,0,School Single Entity,-31.86027797,115.7607924,0,Major Cities,50287520000,50502109404,505021094,Trigg - North Beach - Watermans Bay,50502,Stirling,505,Perth - North West,57910,Stirling,51304,Carine (North Metropolitan),510,Moore,471.6,479.0,-7.399999999999977
2024,48385,52392.0,12392.0,48385,East Hamilton Hill Primary School,HAMILTON HILL,WA,6163,Government,Primary,0,School Single Entity,-32.07702365,115.7895556,0,Major Cities,50070470000,50701115408,507011154,Hamilton Hill,50701,Cockburn,507,Perth - South West,51820,Cockburn,52205,Fremantle (South Metropolitan),508,Fremantle,443.0,440.0,3.0
2024,48386,49171.0,9171.0,48386,Hampton Park Primary School,MORLEY,WA,6062,Government,Primary,0,School Single Entity,-31.88683434,115.9170366,0,Major Cities,50022720000,50401104702,504011047,Morley,50401,Bayswater - Bassendean,504,Perth - North East,50420,Bayswater,53802,Morley (East Metropolitan),504,Cowan,454.0,446.4,7.600000000000023
2024,48387,52433.0,12433.0,48387,Harvey Primary School,HARVEY,WA,6220,Government,Primary,0,School Single Entity,-33.07816569,115.894282,1,Inner Regional,50143240000,50102101407,501021014,Harvey,50102,Bunbury,501,Bunbury,53990,Harvey,54006,Murray-Wellington (South West),507,Forrest,412.1,411.6,0.5
2024,48388,45474.0,5474.0,48388,Helena Valley Primary School,HELENA VALLEY,WA,6056,Government,Primary,0,School Single Entity,-31.92440976,116.048605,0,Major Cities,50220240000,50402105108,504021051,Helena Valley - Koongamia,50402,Mundaring,504,Perth - North East,56090,Mundaring,53502,Midland (East Metropolitan),509,Hasluck,444.9,446.3,-1.400000000000034
2024,48389,49109.0,9109.0,48389,Herne Hill Primary School,HERNE HILL,WA,6056,Government,Primary,0,School Single Entity,-31.829154,116.019762,0,Major Cities,50308460000,50403106502,504031065,Middle Swan - Herne Hill,50403,Swan,504,Perth - North East,58050,Swan,55102,Swan Hills (East Metropolitan),509,Hasluck,445.1,434.9,10.200000000000045
2024,48390,48455.0,8455.0,48390,Highgate Primary School,HIGHGATE,WA,6003,Government,Primary,0,School Single Entity,-31.9409,115.867,0,Major Cities,50319380000,50302129613,503021296,Perth (North) - Highgate,50302,Perth City,503,Perth - Inner,58570,Vincent,54304,Perth (North Metropolitan),513,Perth,485.8,477.9,7.900000000000034
2024,48391,49124.0,9124.0,48391,High Wycombe Primary School,HIGH WYCOMBE,WA,6057,Government,Primary,0,School Single Entity,-31.94029682,116.0027906,0,Major Cities,50162140000,50605113924,506051139,High Wycombe,50605,Kalamunda,506,Perth - South East,54200,Kalamunda,52102,Forrestfield (East Metropolitan),514,Swan,420.0,423.1,-3.1000000000000227
2024,48392,49019.0,9019.0,48392,Hillcrest Primary School,BAYSWATER,WA,6053,Government,Primary,0,School Single Entity,-31.9101681,115.9028703,0,Major Cities,50024390000,50401104529,504011045,Bayswater - Embleton - Bedford,50401,Bayswater - Bassendean,504,Perth - North East,50420,Bayswater,53402,Maylands (East Metropolitan),513,Perth,440.3,455.9,-15.599999999999966
2024,48393,52394.0,12394.0,48393,Hilton Primary School,HILTON,WA,6163,Government,Primary,0,School Single Entity,-32.06751143,115.7844052,0,Major Cities,50118430000,50702116625,507021166,Fremantle - South,50702,Fremantle,507,Perth - South West,53430,Fremantle,52205,Fremantle (South Metropolitan),508,Fremantle,445.3,457.6,-12.300000000000011
2024,48394,48464.0,8464.0,48394,Hollywood Primary School,NEDLANDS,WA,6009,Government,Primary,0,School Single Entity,-31.96992188,115.8071335,0,Major Cities,50231960000,50301103512,503011035,Nedlands - Dalkeith - Crawley,50301,Cottesloe - Claremont,503,Perth - Inner,56580,Nedlands,54104,Nedlands (North Metropolitan),505,Curtin,508.9,499.5,9.399999999999977
2024,48395,52559.0,12559.0,48395,Hyden Primary School,HYDEN,WA,6359,Government,Primary,0,School Single Entity,-32.448565,118.860244,3,Remote,50177090000,50903124702,509031247,Kulin,50903,Wheat Belt - South,509,Western Australia - Wheat Belt,54620,Kondinin,51401,Central Wheatbelt (Agricultural),511,O'Connor,465.2,460.0,5.199999999999989
